#datatype,string,long,dateTime:RFC3339,double,string
#group,false,false,false,false,true
#default,_result,,,,
,result,table,_time,_value,water-height
,,0,2025-10-01T00:01:02.854242176Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T00:16:02.860483964Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T00:31:02.825728263Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T00:46:05.984880067Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T01:01:02.719607826Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T01:16:03.483347207Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T01:31:03.308032493Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T01:46:03.013683518Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T02:01:02.484474354Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T02:16:02.605495101Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T02:31:03.18626397Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T02:46:03.946564936Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T03:01:03.423333131Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T03:16:03.322668282Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T03:31:03.038782805Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T03:46:02.997353255Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T04:01:03.919994148Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T04:16:04.064319085Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T04:31:02.788028097Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T04:46:03.365667786Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T05:01:02.519455754Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T05:16:03.160861694Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T05:31:03.804930896Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T05:46:03.332665557Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T06:01:02.825125024Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T06:16:02.790425999Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T06:31:02.935499338Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T06:46:02.720492513Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T07:01:03.022261587Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T07:16:04.091786949Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T07:31:02.987960468Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T07:46:03.34729215Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T08:01:03.333912228Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T08:16:03.112268741Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T08:31:03.233617507Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T08:46:03.263609378Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2025-10-01T09:01:03.184210076Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
