#datatype,string,long,dateTime:RFC3339,double,string
#group,false,false,false,false,true
#default,_result,,,,
,result,table,_time,_value,water-height
,,0,2024-04-01T00:01:02.796031481Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T00:16:03.310893141Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T00:31:02.735855666Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T00:46:03.329649876Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T01:01:03.288036509Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T01:16:04.155179923Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T01:31:03.435323261Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T01:46:03.104779119Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T02:01:03.959844084Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T02:16:03.389917948Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T02:31:03.471900023Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T02:46:04.012796123Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T03:01:03.676499432Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T03:16:03.212517344Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T03:31:02.862109712Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T03:46:03.379980043Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T04:01:03.813749951Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T04:16:03.650066712Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T04:32:09.865259205Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T04:46:06.109824633Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T05:01:02.584081006Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T05:16:04.005719926Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T05:31:03.914105689Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T05:46:02.865414118Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T06:01:45.459847435Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T06:16:13.08834022Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T06:31:28.116824485Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T06:46:03.847924812Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T07:01:04.119057485Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T07:16:04.556087655Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T07:31:04.602986121Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T07:46:08.154946862Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T08:01:03.8066896Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T08:16:04.366808086Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T08:31:04.149871003Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T08:46:02.499542494Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T09:01:02.853611676Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T09:16:03.00226933Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-04-01T09:31:03.739798535Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
