#datatype,string,long,dateTime:RFC3339,double,string
#group,false,false,false,false,true
#default,_result,,,,
,result,table,_time,_value,water-height
,,0,2024-01-01T00:31:19.195499119Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T02:01:08.003676848Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T02:31:04.72652552Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T02:46:08.476008414Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T03:01:03.16025579Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T03:16:03.099771673Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T03:31:02.925402508Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T03:46:03.126271082Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T04:01:03.312727621Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T04:16:02.401556937Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T04:31:05.205938438Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T04:46:03.037405912Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T05:01:02.99738039Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T05:16:10.453983294Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T05:31:06.642113333Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T05:46:02.688969064Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T06:01:02.710532044Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T06:16:02.615575776Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T06:31:12.928634174Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T06:46:03.010746361Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T07:01:33.952940747Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T07:16:07.818635415Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T07:31:07.672913504Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T07:46:05.030458697Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T08:01:05.912219842Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T08:16:02.724754822Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T08:31:11.145121558Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T08:46:07.368138287Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T09:16:03.350962388Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T09:31:03.588429266Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T09:46:04.034812693Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T10:01:43.892265823Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T10:16:03.343020993Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T10:31:03.714920222Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T10:46:03.396829313Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T11:01:02.450019559Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T11:16:03.493997643Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T11:31:03.620216525Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T11:46:03.175845632Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T12:01:03.299064Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T12:16:03.624802775Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T12:31:02.979006983Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T12:46:03.070974336Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T13:01:03.281326118Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T13:16:02.841044434Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T13:31:03.161167062Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T13:46:02.706352414Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T14:01:03.53817106Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T14:16:02.643247027Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T14:31:02.828295629Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T14:46:04.801229202Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T15:01:03.782306783Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T15:16:02.382981595Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T15:31:03.322831915Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T15:46:03.078877665Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T16:01:03.496748817Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T16:16:02.683841876Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T16:31:02.68974579Z,5.84,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T16:46:04.303281478Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T17:01:11.873123564Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T17:16:03.5149978Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T17:31:02.953855819Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T17:46:03.285013197Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T18:01:02.976104557Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T18:16:03.301622112Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T18:31:03.083688549Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T18:46:03.377867245Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T19:01:03.498309055Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T19:16:02.521093739Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T19:31:02.843478491Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T19:46:02.631842716Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T20:01:03.063016193Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T20:16:04.249947556Z,5.85,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T20:31:04.698782435Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T20:46:03.920791648Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T21:01:04.02302802Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T21:16:03.726837366Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T21:31:05.165061756Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T21:46:05.790374521Z,5.89,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T22:01:04.913905478Z,5.89,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T22:16:03.727531522Z,5.89,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T22:31:03.994866992Z,5.89,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T22:46:03.217227492Z,5.89,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T23:01:03.37119269Z,5.89,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T23:16:03.082840042Z,5.91,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T23:31:03.488147264Z,5.91,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-01-01T23:46:03.024401899Z,5.91,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,1,2024-01-01T00:31:19.195329073Z,-0.77,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T02:01:08.003489377Z,1.01,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T02:31:04.726129068Z,1.67,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T02:46:08.475825874Z,1.97,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T03:01:03.15992189Z,2.26,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T03:16:03.099568307Z,2.54,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T03:31:02.925051446Z,2.79,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T03:46:03.126010597Z,3.16,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T04:01:03.312575295Z,3.16,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T04:16:02.401275277Z,3.33,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T04:31:05.205637006Z,3.41,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T04:46:03.037036367Z,3.41,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T05:01:02.997055798Z,3.33,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T05:16:10.453625624Z,3.18,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T05:31:06.641718551Z,3.18,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T05:46:02.68880626Z,2.68,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T06:01:02.710219308Z,2.36,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T06:16:02.61514176Z,2.02,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T06:31:12.928288728Z,1.68,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T06:46:03.010440314Z,1.34,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T07:01:33.952771519Z,1.02,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T07:16:07.818387972Z,1.02,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T07:31:07.67261774Z,0.71,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T07:46:05.030121714Z,0.41,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T08:01:05.911884512Z,-0.17,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T08:16:02.724436627Z,-0.45,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T08:31:11.144791496Z,-0.7,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T08:46:07.367926377Z,-0.7,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T09:16:03.350629575Z,-1.35,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T09:31:03.588130971Z,-1.53,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T09:46:04.034512467Z,-1.68,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T10:01:43.891905809Z,-1.82,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T10:16:03.342665399Z,-1.93,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T10:31:03.71479009Z,-2.01,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T10:46:03.396505323Z,-2.07,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T11:01:02.449730646Z,-2.09,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T11:16:03.493761082Z,-2.09,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T11:31:03.619897471Z,-2.09,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T11:46:03.1755843Z,-2.06,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T12:01:03.298774752Z,-2.06,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T12:16:03.624513597Z,-1.93,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T12:31:02.978743048Z,-1.93,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T12:46:03.070853959Z,-1.61,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T13:01:03.280944018Z,-1.61,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T13:16:02.840821932Z,-1.05,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T13:31:03.160945273Z,-1.05,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T13:46:02.706069114Z,-0.77,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T14:01:03.537903644Z,-0.31,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T14:16:02.64293028Z,0.43,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T14:31:02.827954315Z,0.43,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T14:46:04.801057554Z,1.21,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T15:01:03.78203719Z,1.21,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T15:16:02.382652436Z,1.58,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T15:31:03.322469601Z,1.97,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T15:46:03.078509654Z,2.61,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T16:01:03.496423995Z,2.61,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T16:16:02.683508751Z,3.24,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T16:31:02.689447264Z,3.24,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T16:46:04.303051501Z,3.42,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T17:01:11.872746168Z,3.55,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T17:16:03.514664824Z,3.57,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T17:31:02.95358121Z,3.57,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T17:46:03.284846398Z,3.25,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T18:01:02.975835671Z,3.25,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T18:16:03.301314769Z,2.66,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T18:31:03.083339952Z,2.66,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T18:46:03.377599296Z,2.32,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T19:01:03.498028299Z,1.92,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T19:16:02.520775278Z,1.56,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T19:31:02.843163734Z,1.22,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T19:46:02.631662316Z,0.88,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T20:01:03.06271127Z,0.55,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T20:16:04.249715647Z,0.25,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T20:31:04.698501076Z,-0.05,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T20:46:03.920480383Z,-0.34,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T21:01:04.022929711Z,-0.59,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T21:16:03.726389148Z,-0.85,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T21:31:05.164675011Z,-1.04,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T21:46:05.789944435Z,-1.46,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T22:01:04.913551914Z,-1.46,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T22:16:03.727188878Z,-1.46,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T22:31:03.994572761Z,-1.46,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T22:46:03.216710746Z,-1.61,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T23:01:03.370956123Z,-1.61,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T23:16:03.082626546Z,-1.89,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T23:31:03.487738275Z,-1.89,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-01-01T23:46:03.024144282Z,-1.84,personal/ucjtdjw/housemill/SilvertownTidal/height
,,2,2024-01-01T00:31:19.195461561Z,-0.76,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T02:01:08.003643091Z,1.22,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T02:31:04.726502534Z,1.54,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T02:46:08.475961147Z,1.84,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T03:01:03.160231854Z,2.12,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T03:16:03.099754861Z,2.35,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T03:31:02.925374479Z,2.35,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T03:46:03.126234526Z,3.14,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T04:01:03.31269758Z,3.14,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T04:16:02.401541539Z,3.32,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T04:31:05.205908916Z,3.47,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T04:46:03.037372352Z,3.57,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T05:01:02.997354668Z,3.59,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T05:16:10.453961306Z,3.54,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T05:31:06.642080598Z,3.4,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T05:46:02.688935907Z,3.21,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T06:01:02.710517396Z,2.97,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T06:16:02.615542129Z,2.68,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T06:31:12.928606442Z,2.36,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T06:46:03.010731393Z,2.07,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T07:01:33.952897252Z,1.77,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T07:16:07.818619217Z,1.49,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T07:31:07.672875592Z,1.49,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T07:46:05.030429517Z,1.24,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T08:01:05.912195821Z,0.73,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T08:16:02.724711864Z,0.26,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T08:31:11.145097172Z,0.26,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T08:46:07.368116033Z,0.03,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T09:16:03.350939176Z,0.53,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T09:31:03.588396554Z,-0.59,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T09:46:04.034797223Z,-0.64,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T10:01:43.892219325Z,-0.93,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T10:16:03.34298963Z,-1.02,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T10:31:03.714878747Z,-1.22,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T10:46:03.396790697Z,-1.33,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T11:01:02.44998979Z,-1.42,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T11:16:03.49397999Z,-1.48,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T11:31:03.620180111Z,-1.51,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T11:46:03.175827049Z,-1.52,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T12:01:03.299028804Z,-1.52,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T12:16:03.624784362Z,-1.46,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T12:31:02.97898006Z,-1.46,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T12:46:03.070953407Z,-1.32,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T13:01:03.281290271Z,-1.32,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T13:16:02.841014759Z,-0.95,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T13:31:03.161145987Z,-0.95,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T13:46:02.706336445Z,-0.67,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T14:01:03.538147123Z,-0.36,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T14:16:02.6432212Z,0.32,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T14:31:02.828270292Z,0.32,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T14:46:04.801201354Z,1,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T15:01:03.782284727Z,1,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T15:16:02.382962601Z,1.37,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T15:31:03.322816902Z,1.73,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T15:46:03.078839422Z,2.44,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T16:01:03.496724409Z,2.44,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-01-01T16:16:02.683804532Z,3.08,personal/ucjtdjw/housemill/TowerPierTidal/height
