#datatype,string,long,dateTime:RFC3339,double,string
#group,false,false,false,false,true
#default,_result,,,,
,result,table,_time,_value,water-height
,,0,2024-02-01T00:01:02.717420651Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T00:16:03.159048278Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T00:31:03.311593388Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T00:46:03.64447972Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T01:01:03.385204694Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T01:16:03.465860779Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T01:31:03.357979391Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T01:46:02.525704611Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T02:01:04.072564689Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T02:16:02.522536574Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T02:31:03.075314826Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T02:46:04.36470737Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T03:01:02.829738363Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T03:16:03.066580506Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T03:31:03.284112242Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T03:46:03.033630325Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T04:01:03.199251874Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T04:16:03.203136231Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T04:31:03.320867929Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T04:46:03.623136223Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T05:01:02.843978662Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T05:16:03.593486321Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T05:31:03.044776237Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T05:46:09.946608389Z,5.81,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T06:01:08.760439286Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T06:16:02.694728031Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T06:31:02.699046758Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T06:46:03.599488435Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T07:01:02.870179735Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T07:16:02.493611139Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T07:31:03.36751242Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T07:46:03.193516988Z,5.81,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T08:01:02.909357923Z,5.81,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T08:16:03.38439403Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T08:31:03.546084299Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T08:46:03.18990624Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T09:01:02.950406228Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T09:16:02.913567639Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T09:31:03.19923397Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T09:46:02.875188809Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T10:01:03.453623758Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T10:16:03.10078944Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T10:31:03.029648261Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T10:46:02.98011604Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T11:01:03.231677494Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T11:16:02.682518787Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T11:31:02.722560461Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T11:46:02.969050017Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T12:01:02.945319679Z,5.83,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T12:16:03.180733723Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T12:31:02.753535318Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T12:46:02.858936983Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T13:01:02.882192088Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T13:16:02.657741913Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T13:31:04.193234275Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T13:46:03.181013563Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T14:01:03.046726101Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T14:16:03.108790102Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T14:31:03.470275891Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-02-01T14:46:03.4881191Z,5.82,personal/ucjtdjw/housemill/LeaBridgeRiver/height
