#datatype,string,long,dateTime:RFC3339,double,string
#group,false,false,false,false,true
#default,_result,,,,
,result,table,_time,_value,water-height
,,0,2024-08-01T00:01:03.29917063Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T00:16:03.416493169Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T00:31:03.2211863Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T00:46:02.863934591Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T01:01:02.567310249Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T01:16:03.375851991Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T01:31:03.247148797Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T01:46:03.108940106Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T02:01:04.576779581Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T02:16:03.663749584Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T02:31:04.043590567Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T02:46:03.432242448Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T03:01:02.897665146Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T03:16:02.685032562Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T03:31:03.429791596Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T03:46:02.822941558Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T04:01:02.628681928Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T04:16:03.257013352Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T04:31:03.342740366Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T04:46:03.320999717Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T05:01:02.798251743Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T05:16:03.046550829Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T05:31:02.964035893Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T05:46:02.969226769Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T06:01:03.416380109Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T06:16:02.955643841Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T06:31:02.97641913Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T06:46:02.983139683Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T07:01:03.338201983Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T07:16:03.817211218Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T07:31:03.632617659Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T07:46:03.677349823Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T08:01:03.660802022Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T08:16:03.828029679Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T08:31:02.969098935Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T08:46:03.796758603Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T09:01:03.092382394Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T09:16:03.980566Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T09:31:03.700864552Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T09:46:03.597259534Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T10:01:03.206402158Z,5.86,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T10:16:02.641641378Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T10:31:03.775703007Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T10:46:03.288868477Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T11:01:03.153069304Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T11:16:04.958531886Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T11:31:03.475190915Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T11:46:03.429299329Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T12:01:04.35962182Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T12:16:03.85513629Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T12:31:05.228317847Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T12:46:03.396611922Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T13:01:04.039161541Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T13:16:04.855712945Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T13:31:07.079715811Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T13:46:06.844538694Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T14:01:05.107988432Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T14:16:05.287314669Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T14:31:07.219222488Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T14:46:04.676235045Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T15:01:06.645502748Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T15:16:05.134971542Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T15:31:04.45370754Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T15:46:05.217626146Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T16:01:04.518163488Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T16:16:04.76691043Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T16:31:04.150525448Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T16:46:05.223279682Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T17:01:05.399778355Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T17:16:06.089072227Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T17:31:06.402787803Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T17:46:06.021866095Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T18:01:05.801400825Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T18:16:03.844571107Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T18:31:03.118727251Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T18:46:06.050363475Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T19:01:03.506044672Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T19:16:03.534935108Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T19:31:03.21799467Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T19:46:03.901850857Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T20:01:03.369250107Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T20:31:02.776647134Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T20:46:03.957667952Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T21:01:02.556039541Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T21:16:06.766229902Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T21:31:02.911298383Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T21:46:03.035128095Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T22:01:02.743280514Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T22:16:03.141122044Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T22:31:03.294328879Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T22:46:12.508901847Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T23:01:03.131477336Z,5.87,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T23:16:03.373736653Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T23:31:02.844546678Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,0,2024-08-01T23:46:02.764157885Z,5.88,personal/ucjtdjw/housemill/LeaBridgeRiver/height
,,1,2024-08-01T00:01:03.298883383Z,2.1,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T00:16:03.416426601Z,1.79,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T00:31:03.220825597Z,1.79,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T00:46:02.863849213Z,1.15,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T01:01:02.567270907Z,1.15,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T01:16:03.375701094Z,0.56,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T01:31:03.247102105Z,0.56,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T01:46:03.108812047Z,0,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T02:01:04.576528106Z,0,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T02:16:03.663658517Z,-0.52,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T02:31:04.043392252Z,-0.52,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T02:46:03.432137273Z,-0.99,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T03:01:02.897628259Z,-0.99,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T03:16:02.684979104Z,-1.34,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T03:31:03.429708904Z,-1.34,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T03:46:02.822888874Z,-1.65,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T04:01:02.628539013Z,-1.75,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T04:16:03.256709355Z,-1.82,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T04:31:03.342698299Z,-1.82,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T04:46:03.320615867Z,-1.85,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T05:01:02.798017394Z,-1.85,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T05:16:03.046510746Z,-1.75,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T05:31:02.963948716Z,-1.75,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T05:46:02.969078814Z,-1.57,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T06:01:03.416315313Z,-1.57,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T06:16:02.955491951Z,-1.42,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T06:31:02.97636942Z,-1.42,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T06:46:02.983092884Z,-0.87,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T07:01:03.338129854Z,-0.87,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T07:16:03.817109957Z,-0.41,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T07:31:03.632552788Z,-0.41,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T07:46:03.677050884Z,0.09,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T08:01:03.660737006Z,0.09,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T08:16:03.827936185Z,0.61,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T08:31:02.969043636Z,0.61,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T08:46:03.796473443Z,1.15,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T09:01:03.092302995Z,1.15,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T09:16:03.980510809Z,1.62,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T09:31:03.700720481Z,1.62,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T09:46:03.597209452Z,2.07,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T10:01:03.206342032Z,2.07,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T10:16:02.641598198Z,2.45,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T10:31:03.775644833Z,2.45,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T10:46:03.288714262Z,2.78,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T11:01:03.152913856Z,2.78,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T11:16:04.958491997Z,2.96,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T11:31:03.474849275Z,2.97,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T11:46:03.429238697Z,2.9,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T12:01:04.359549032Z,2.9,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T12:16:03.85487673Z,2.57,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T12:31:05.227872225Z,2.57,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T12:46:03.396498661Z,2.05,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T13:01:04.038984731Z,2.05,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T13:16:04.855650884Z,1.41,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T13:31:07.079524409Z,1.41,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T13:46:06.844476547Z,0.8,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T14:01:05.107924262Z,0.51,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T14:16:05.287267886Z,0.23,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T14:31:07.218997291Z,0.23,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T14:46:04.675956272Z,-0.31,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T15:01:06.645392673Z,-0.31,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T15:16:05.134744881Z,-0.82,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T15:31:04.453502439Z,-0.82,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T15:46:05.217407724Z,-1.24,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T16:01:04.518098446Z,-1.24,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T16:16:04.766794285Z,-1.58,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T16:31:04.150479489Z,-1.58,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T16:46:05.222987129Z,-1.84,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T17:01:05.399727135Z,-1.84,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T17:16:06.089018682Z,-1.95,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T17:31:06.402394621Z,-1.95,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T17:46:06.021661289Z,-1.9,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T18:01:05.801337986Z,-1.9,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T18:16:03.844452543Z,-1.75,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T18:31:03.11868657Z,-1.75,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T18:46:06.050277525Z,-1.47,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T19:01:03.505812145Z,-1.47,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T19:16:03.53489453Z,-1.05,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T19:31:03.217944484Z,-0.78,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T19:46:03.901803821Z,-0.52,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T20:01:03.369170249Z,-0.52,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T20:31:02.776449973Z,0.03,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T20:46:03.957497894Z,0.59,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T21:01:02.555860303Z,0.59,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T21:16:06.766090731Z,1.16,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T21:31:02.910990926Z,1.16,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T21:46:03.034983707Z,1.68,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T22:01:02.74310412Z,1.94,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T22:16:03.14107149Z,1.94,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T22:31:03.294139517Z,1.94,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T22:46:12.508643064Z,1.94,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T23:01:03.131315584Z,1.94,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T23:16:03.373680989Z,3,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T23:31:02.844299105Z,3,personal/ucjtdjw/housemill/SilvertownTidal/height
,,1,2024-08-01T23:46:02.764076905Z,3.22,personal/ucjtdjw/housemill/SilvertownTidal/height
,,2,2024-08-01T00:01:03.299137924Z,2.59,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T00:16:03.416481963Z,2.3,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T00:31:03.221149753Z,2.3,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T00:46:02.863920599Z,1.69,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T01:01:02.567296064Z,1.69,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T01:16:03.375826227Z,1.09,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T01:31:03.247134364Z,1.09,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T01:46:03.108894709Z,0.54,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T02:01:04.576762555Z,0.54,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T02:16:03.663723924Z,0.03,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T02:31:04.043564231Z,0.03,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T02:46:03.432217991Z,-0.45,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T03:01:02.897650627Z,-0.45,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T03:16:02.685017072Z,-0.9,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T03:31:03.429738306Z,-0.9,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T03:46:02.822917828Z,-1.27,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T04:01:02.628640665Z,-1.44,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T04:16:03.256988745Z,-1.58,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T04:31:03.342723293Z,-1.58,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T04:46:03.320956869Z,-1.78,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T05:01:02.798209866Z,-1.78,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T05:16:03.046535843Z,-1.81,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T05:31:02.964023587Z,-1.81,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T05:46:02.969211268Z,-1.71,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T06:01:03.41636099Z,-1.71,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T06:16:02.955583795Z,-1.51,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T06:31:02.976398478Z,-1.51,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T06:46:02.983124669Z,-1.04,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T07:01:03.33818086Z,-1.04,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T07:16:03.817203003Z,-0.61,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T07:31:03.632596995Z,-0.61,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T07:46:03.677335516Z,-0.13,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T08:01:03.660784421Z,-0.13,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T08:16:03.828019991Z,0.37,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T08:31:02.969071615Z,0.37,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T08:46:03.79673473Z,0.88,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T09:01:03.092338023Z,0.88,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T09:16:03.980548559Z,1.41,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T09:31:03.700775003Z,1.41,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T09:46:03.59724304Z,1.88,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T10:01:03.206388278Z,1.88,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T10:16:02.641627167Z,2.3,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T10:31:03.775686749Z,2.3,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T10:46:03.288856008Z,2.68,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T11:01:03.153026719Z,2.68,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T11:16:04.958517101Z,2.97,personal/ucjtdjw/housemill/TowerPierTidal/height
,,2,2024-08-01T11:31:03.474943941Z,3.09,personal/ucjtdjw/housemill/TowerPierTidal/height
